codigo,fecha_hora,velocidad_prom,velocidad_max,direccion_prom,direccion_max,calidad
82,2024-01-30 17:44:00,2.5,3.3,93.0,95.0,1
82,2024-01-30 17:45:00,2.1,3.7,99.0,70.0,1
82,2024-01-30 17:46:00,3.1,4.1,62.0,40.0,1
82,2024-01-30 17:47:00,1.6,2.6,91.0,86.0,1
82,2024-01-30 17:48:00,1.5,2.4,115.0,119.0,1
82,2024-01-30 17:49:00,1.5,2.6,120.0,125.0,1
82,2024-01-30 17:50:00,2.6,4.0,94.0,91.0,1
82,2024-01-30 17:51:00,2.0,3.4,119.0,119.0,1
82,2024-01-30 17:52:00,2.4,3.3,94.0,96.0,1
82,2024-01-30 17:53:00,2.2,2.9,127.0,125.0,1
82,2024-01-30 17:54:00,2.1,3.0,118.0,97.0,1
82,2024-01-30 17:55:00,3.0,3.6,127.0,131.0,1
82,2024-01-30 17:56:00,2.8,3.7,103.0,116.0,1
82,2024-01-30 17:57:00,2.2,3.3,116.0,91.0,1
82,2024-01-30 17:58:00,1.0,2.5,100.0,133.0,1
82,2024-01-30 17:59:00,0.9,1.8,91.0,127.0,1
82,2024-01-30 18:00:00,1.7,4.0,120.0,130.0,1
82,2024-01-30 18:01:00,3.2,4.8,93.0,104.0,1
82,2024-01-30 18:02:00,1.8,3.1,111.0,87.0,1
82,2024-01-30 18:03:00,2.3,3.7,115.0,127.0,1
82,2024-01-30 18:04:00,3.3,4.4,122.0,133.0,1
82,2024-01-30 18:05:00,3.0,4.8,116.0,87.0,1
82,2024-01-30 18:06:00,2.2,3.1,117.0,119.0,1
82,2024-01-30 18:07:00,2.0,3.6,100.0,78.0,1
82,2024-01-30 18:08:00,2.8,5.1,111.0,96.0,1
82,2024-01-30 18:09:00,3.4,5.0,102.0,112.0,1
82,2024-01-30 18:10:00,4.2,5.7,93.0,101.0,1
82,2024-01-30 18:11:00,4.2,5.5,111.0,104.0,1
82,2024-01-30 18:12:00,3.0,4.8,109.0,111.0,1
82,2024-01-30 18:13:00,2.9,4.6,77.0,50.0,1
82,2024-01-30 18:14:00,2.8,4.8,91.0,98.0,1
82,2024-01-30 18:15:00,1.6,3.0,92.0,104.0,1
82,2024-01-30 18:16:00,3.0,4.3,119.0,97.0,1
82,2024-01-30 18:17:00,2.5,3.7,109.0,132.0,1
82,2024-01-30 18:18:00,3.1,4.3,93.0,64.0,1
82,2024-01-30 18:19:00,2.1,3.2,131.0,137.0,1
82,2024-01-30 18:20:00,4.0,5.5,89.0,99.0,1
82,2024-01-30 18:21:00,2.8,4.4,72.0,82.0,1
82,2024-01-30 18:22:00,3.5,4.3,95.0,100.0,1
82,2024-01-30 18:23:00,2.6,3.9,100.0,110.0,1
82,2024-01-30 18:24:00,3.1,4.4,96.0,94.0,1
82,2024-01-30 18:25:00,2.9,4.0,111.0,106.0,1
82,2024-01-30 18:26:00,2.9,4.3,97.0,77.0,1
82,2024-01-30 18:27:00,2.5,4.1,87.0,100.0,1
82,2024-01-30 18:28:00,2.4,3.8,103.0,124.0,1
82,2024-01-30 18:29:00,3.8,5.3,88.0,82.0,1
82,2024-01-30 18:30:00,3.6,5.4,87.0,81.0,1
82,2024-01-30 18:31:00,3.6,5.2,76.0,66.0,1
82,2024-01-30 18:32:00,4.1,5.6,85.0,97.0,1
82,2024-01-30 18:33:00,3.4,4.8,97.0,86.0,1
82,2024-01-30 18:34:00,4.1,5.2,73.0,64.0,1
82,2024-01-30 18:35:00,3.4,4.6,82.0,86.0,1
82,2024-01-30 18:36:00,4.7,6.2,88.0,90.0,1
82,2024-01-30 18:37:00,3.8,5.6,105.0,130.0,1
82,2024-01-30 18:38:00,3.3,4.2,84.0,84.0,1
82,2024-01-30 18:39:00,2.6,4.6,77.0,47.0,1
82,2024-01-30 18:40:00,2.6,3.6,92.0,97.0,1
82,2024-01-30 18:41:00,2.3,4.2,90.0,90.0,1
82,2024-01-30 18:42:00,3.4,5.2,88.0,90.0,1
82,2024-01-30 18:43:00,2.4,4.5,96.0,108.0,1
82,2024-01-30 18:44:00,2.1,3.9,84.0,95.0,1
82,2024-01-30 18:45:00,3.1,4.4,89.0,87.0,1
82,2024-01-30 18:46:00,3.1,4.7,85.0,74.0,1
82,2024-01-30 18:47:00,3.8,4.8,85.0,87.0,1
82,2024-01-30 18:48:00,2.7,3.8,105.0,115.0,1
82,2024-01-30 18:49:00,3.1,5.6,73.0,64.0,1
82,2024-01-30 18:50:00,2.7,4.0,75.0,64.0,1
82,2024-01-30 18:51:00,2.8,3.7,100.0,116.0,1
82,2024-01-30 18:52:00,2.8,4.1,90.0,83.0,1
82,2024-01-30 18:53:00,4.0,4.9,80.0,82.0,1
82,2024-01-30 18:54:00,3.8,5.0,88.0,93.0,1
82,2024-01-30 18:55:00,3.5,5.8,81.0,65.0,1
82,2024-01-30 18:56:00,3.4,4.6,68.0,79.0,1
82,2024-01-30 18:57:00,3.1,4.8,98.0,108.0,1
82,2024-01-30 18:58:00,3.4,4.4,98.0,120.0,1
82,2024-01-30 18:59:00,3.4,4.7,82.0,109.0,1
82,2024-01-30 19:00:00,3.7,5.3,85.0,74.0,1
82,2024-01-30 19:01:00,3.1,4.3,95.0,84.0,1
82,2024-01-30 19:02:00,2.2,3.5,99.0,93.0,1
82,2024-01-30 19:03:00,1.9,3.8,92.0,106.0,1
82,2024-01-30 19:04:00,2.7,4.1,101.0,97.0,1
82,2024-01-30 19:05:00,2.4,4.3,93.0,100.0,1
82,2024-01-30 19:06:00,3.6,5.0,74.0,77.0,1
82,2024-01-30 19:07:00,2.3,3.9,112.0,66.0,1
82,2024-01-30 19:08:00,3.3,4.5,113.0,115.0,1
82,2024-01-30 19:09:00,3.1,4.0,99.0,94.0,1
82,2024-01-30 19:10:00,2.5,3.7,90.0,93.0,1
82,2024-01-30 19:11:00,2.1,2.8,93.0,111.0,1
82,2024-01-30 19:12:00,1.7,2.6,103.0,74.0,1
82,2024-01-30 19:13:00,0.6,1.3,168.0,125.0,1
82,2024-01-30 19:14:00,0.9,1.8,139.0,167.0,1
82,2024-01-30 19:15:00,2.0,2.6,111.0,120.0,1
82,2024-01-30 19:16:00,1.1,1.7,86.0,59.0,1
82,2024-01-30 19:17:00,1.9,3.5,113.0,104.0,1
82,2024-01-30 19:18:00,1.1,1.6,147.0,142.0,1
82,2024-01-30 19:19:00,0.5,1.3,124.0,126.0,1
82,2024-01-30 19:20:00,1.2,2.3,57.0,42.0,1
82,2024-01-30 19:21:00,2.0,2.7,79.0,90.0,1
82,2024-01-30 19:22:00,1.9,2.5,71.0,47.0,1
82,2024-01-30 19:23:00,2.4,4.1,52.0,56.0,1
82,2024-01-30 19:24:00,2.6,3.6,71.0,68.0,1
82,2024-01-30 19:25:00,1.4,2.4,95.0,68.0,1
82,2024-01-30 19:26:00,1.7,3.3,77.0,54.0,1
82,2024-01-30 19:27:00,3.3,4.2,76.0,68.0,1
82,2024-01-30 19:28:00,1.9,4.2,110.0,85.0,1
82,2024-01-30 19:29:00,2.6,3.8,107.0,98.0,1
82,2024-01-30 19:30:00,3.2,5.1,97.0,104.0,1
82,2024-01-30 19:31:00,2.9,4.3,92.0,117.0,1
82,2024-01-30 19:32:00,3.1,4.1,69.0,58.0,1
82,2024-01-30 19:33:00,1.7,3.0,85.0,75.0,1
82,2024-01-30 19:34:00,2.3,3.5,84.0,84.0,1
82,2024-01-30 19:35:00,2.2,4.0,101.0,85.0,1
82,2024-01-30 19:36:00,2.0,3.1,85.0,66.0,1
82,2024-01-30 19:37:00,1.8,2.7,78.0,48.0,1
82,2024-01-30 19:38:00,1.9,4.0,87.0,58.0,1
82,2024-01-30 19:39:00,3.3,4.8,103.0,102.0,1
82,2024-01-30 19:40:00,3.2,4.7,78.0,61.0,1
82,2024-01-30 19:41:00,2.2,3.7,93.0,93.0,1
82,2024-01-30 19:42:00,1.7,2.6,123.0,94.0,1
82,2024-01-30 19:43:00,2.3,3.6,92.0,81.0,1
82,2024-01-30 19:44:00,1.5,3.0,117.0,154.0,1
82,2024-01-30 19:45:00,1.8,3.0,96.0,86.0,1
82,2024-01-30 19:46:00,2.1,3.2,117.0,130.0,1
82,2024-01-30 19:47:00,2.9,3.9,87.0,83.0,1
82,2024-01-30 19:48:00,1.3,3.5,88.0,66.0,1
82,2024-01-30 19:49:00,1.8,2.6,129.0,130.0,1
82,2024-01-30 19:50:00,3.0,3.9,87.0,80.0,1
82,2024-01-30 19:51:00,1.7,3.5,94.0,61.0,1
82,2024-01-30 19:52:00,1.7,2.7,132.0,108.0,1
82,2024-01-30 19:53:00,2.9,4.2,107.0,91.0,1
82,2024-01-30 19:54:00,2.0,3.4,122.0,130.0,1
82,2024-01-30 19:55:00,2.1,3.8,99.0,93.0,1
82,2024-01-30 19:56:00,2.1,3.3,75.0,59.0,1
82,2024-01-30 19:57:00,2.1,3.1,90.0,94.0,1
82,2024-01-30 19:58:00,2.8,4.2,103.0,93.0,1
82,2024-01-30 19:59:00,3.4,5.0,103.0,108.0,1
82,2024-01-30 20:00:00,2.8,4.0,95.0,82.0,1
82,2024-01-30 20:01:00,1.6,2.4,121.0,111.0,1
82,2024-01-30 20:02:00,2.4,3.6,107.0,134.0,1
82,2024-01-30 20:03:00,2.7,3.6,72.0,70.0,1
82,2024-01-30 20:04:00,1.7,2.7,91.0,95.0,1
82,2024-01-30 20:05:00,1.5,2.2,115.0,130.0,1
82,2024-01-30 20:06:00,1.6,2.6,137.0,161.0,1
82,2024-01-30 20:07:00,0.8,1.8,115.0,127.0,1
82,2024-01-30 20:08:00,1.5,2.1,114.0,144.0,1
82,2024-01-30 20:09:00,2.2,3.8,144.0,160.0,1
82,2024-01-30 20:10:00,2.6,4.1,94.0,87.0,1
82,2024-01-30 20:11:00,2.3,4.6,81.0,80.0,1
82,2024-01-30 20:12:00,3.2,5.9,99.0,68.0,1
82,2024-01-30 20:13:00,3.4,5.3,80.0,72.0,1
82,2024-01-30 20:14:00,1.4,2.2,136.0,117.0,1
82,2024-01-30 20:15:00,1.6,2.2,157.0,175.0,1
82,2024-01-30 20:16:00,1.8,2.8,121.0,120.0,1
82,2024-01-30 20:17:00,1.7,3.0,113.0,104.0,1
82,2024-01-30 20:18:00,1.7,2.4,148.0,137.0,1
82,2024-01-30 20:19:00,2.1,2.6,158.0,165.0,1
82,2024-01-30 20:20:00,1.4,1.9,159.0,166.0,1
82,2024-01-30 20:21:00,1.7,2.5,163.0,168.0,1
82,2024-01-30 20:22:00,2.3,3.0,164.0,176.0,1
82,2024-01-30 20:23:00,1.4,2.0,140.0,130.0,1
82,2024-01-30 20:24:00,1.7,2.9,142.0,130.0,1
82,2024-01-30 20:25:00,1.7,2.3,115.0,132.0,1
82,2024-01-30 20:26:00,1.6,2.1,92.0,102.0,1
82,2024-01-30 20:27:00,1.3,2.0,110.0,97.0,1
82,2024-01-30 20:28:00,1.0,1.3,142.0,138.0,1
82,2024-01-30 20:29:00,0.9,2.2,109.0,102.0,1
82,2024-01-30 20:30:00,0.2,1.2,158.0,136.0,1
82,2024-01-30 20:31:00,0.9,1.4,170.0,179.0,1
82,2024-01-30 20:32:00,0.7,1.2,177.0,194.0,1
82,2024-01-30 20:33:00,0.8,1.2,185.0,192.0,1
82,2024-01-30 20:34:00,0.6,0.9,147.0,177.0,1
82,2024-01-30 20:35:00,0.9,1.2,119.0,124.0,1
82,2024-01-30 20:36:00,1.5,2.3,129.0,130.0,1
82,2024-01-30 20:37:00,2.4,3.3,140.0,130.0,153
82,2024-01-30 20:38:00,2.4,3.0,118.0,115.0,153
82,2024-01-30 20:39:00,1.7,2.6,103.0,102.0,153
82,2024-01-30 20:40:00,2.3,3.3,119.0,129.0,153
82,2024-01-30 20:41:00,1.9,2.6,114.0,130.0,153
82,2024-01-30 20:42:00,1.7,2.1,107.0,118.0,153
82,2024-01-30 20:43:00,1.5,1.8,121.0,123.0,153
82,2024-01-30 20:44:00,0.5,1.5,89.0,89.0,153
82,2024-01-30 20:45:00,1.2,1.8,131.0,133.0,153
82,2024-01-30 20:46:00,1.8,2.1,122.0,114.0,153
82,2024-01-30 20:47:00,1.2,1.8,135.0,107.0,153
82,2024-01-30 20:48:00,1.3,2.0,122.0,114.0,153
82,2024-01-30 20:49:00,1.0,1.6,106.0,126.0,153
82,2024-01-30 20:50:00,1.2,1.4,122.0,124.0,153
82,2024-01-30 20:51:00,1.7,2.8,108.0,97.0,153
82,2024-01-30 20:52:00,1.5,2.7,144.0,134.0,153
82,2024-01-30 20:53:00,2.0,2.6,158.0,152.0,153
82,2024-01-30 20:54:00,1.6,2.1,135.0,141.0,153
82,2024-01-30 20:55:00,0.9,1.7,111.0,134.0,153
82,2024-01-30 20:56:00,1.0,1.5,68.0,74.0,153
82,2024-01-30 20:57:00,1.5,2.1,96.0,114.0,153
82,2024-01-30 20:58:00,1.4,2.3,82.0,85.0,153
82,2024-01-30 20:59:00,1.2,1.6,80.0,87.0,153
82,2024-01-30 21:00:00,1.0,1.6,125.0,168.0,153
82,2024-01-30 21:01:00,1.7,3.0,66.0,56.0,153
82,2024-01-30 21:02:00,2.1,3.3,78.0,53.0,153
82,2024-01-30 21:03:00,2.2,2.6,120.0,117.0,153
82,2024-01-30 21:04:00,1.9,2.4,135.0,130.0,153
82,2024-01-30 21:05:00,2.6,3.8,104.0,85.0,153
82,2024-01-30 21:06:00,2.2,3.8,103.0,94.0,153
82,2024-01-30 21:07:00,2.2,3.1,127.0,128.0,153
82,2024-01-30 21:08:00,2.2,2.9,136.0,123.0,153
82,2024-01-30 21:09:00,2.0,2.6,128.0,119.0,153
82,2024-01-30 21:10:00,1.7,2.2,153.0,133.0,153
82,2024-01-30 21:11:00,1.8,2.2,137.0,135.0,153
82,2024-01-30 21:12:00,1.0,2.1,98.0,110.0,153
82,2024-01-30 21:13:00,1.3,2.0,93.0,97.0,153
82,2024-01-30 21:14:00,1.4,2.2,66.0,49.0,153
82,2024-01-30 21:15:00,1.9,2.6,67.0,63.0,153
82,2024-01-30 21:16:00,1.2,2.4,71.0,71.0,153
82,2024-01-30 21:17:00,2.7,3.3,66.0,64.0,153
82,2024-01-30 21:18:00,2.6,2.8,68.0,75.0,153
82,2024-01-30 21:19:00,1.6,2.9,101.0,65.0,153
82,2024-01-30 21:20:00,2.1,3.0,119.0,102.0,153
82,2024-01-30 21:21:00,1.5,2.4,113.0,120.0,153
82,2024-01-30 21:22:00,1.0,1.3,99.0,97.0,153
82,2024-01-30 21:23:00,0.9,1.4,61.0,53.0,153
82,2024-01-30 21:24:00,1.6,2.2,70.0,66.0,153
82,2024-01-30 21:25:00,1.7,2.1,77.0,73.0,153
82,2024-01-30 21:26:00,2.0,2.3,80.0,71.0,153
82,2024-01-30 21:27:00,2.2,2.8,73.0,66.0,153
82,2024-01-30 21:28:00,1.7,2.0,92.0,89.0,1
82,2024-01-30 21:29:00,1.5,1.8,103.0,93.0,1
82,2024-01-30 21:30:00,1.0,1.4,86.0,91.0,1
82,2024-01-30 21:31:00,1.5,1.8,89.0,97.0,1
82,2024-01-30 21:32:00,1.1,1.8,71.0,66.0,1
82,2024-01-30 21:33:00,1.6,2.1,100.0,99.0,1
82,2024-01-30 21:34:00,1.5,2.2,86.0,92.0,1
82,2024-01-30 21:35:00,2.2,3.1,83.0,87.0,156
82,2024-01-30 21:36:00,2.2,3.4,58.0,83.0,156
82,2024-01-30 21:37:00,2.2,3.0,70.0,70.0,156
82,2024-01-30 21:38:00,2.2,2.8,67.0,56.0,156
82,2024-01-30 21:39:00,2.2,2.6,75.0,84.0,156
82,2024-01-30 21:40:00,2.1,2.5,82.0,79.0,1
82,2024-01-30 21:41:00,2.0,2.5,76.0,78.0,1
82,2024-01-30 21:42:00,2.1,2.8,82.0,71.0,1
82,2024-01-30 21:43:00,2.0,2.7,92.0,108.0,1
82,2024-01-30 21:44:00,0.8,1.8,97.0,118.0,1
82,2024-01-30 21:45:00,1.0,1.6,78.0,85.0,1
82,2024-01-30 21:46:00,1.0,1.3,75.0,66.0,1
82,2024-01-30 21:47:00,0.9,2.1,110.0,108.0,1
82,2024-01-30 21:48:00,1.6,2.5,105.0,111.0,1
82,2024-01-30 21:49:00,1.0,1.5,107.0,128.0,1
82,2024-01-30 21:50:00,1.5,2.2,127.0,133.0,1
82,2024-01-30 21:51:00,1.4,2.0,120.0,123.0,1
82,2024-01-30 21:52:00,1.4,2.1,115.0,129.0,1
82,2024-01-30 21:53:00,1.4,2.0,92.0,109.0,1
82,2024-01-30 21:54:00,1.3,1.7,91.0,82.0,1
82,2024-01-30 21:55:00,1.4,2.0,90.0,109.0,1
82,2024-01-30 21:56:00,1.7,2.1,64.0,59.0,1
82,2024-01-30 21:57:00,1.0,1.6,65.0,58.0,1
82,2024-01-30 21:58:00,1.1,1.4,83.0,84.0,1
82,2024-01-30 21:59:00,1.4,2.1,89.0,64.0,1
82,2024-01-30 22:00:00,1.0,1.4,65.0,72.0,1
82,2024-01-30 22:01:00,0.7,1.2,103.0,75.0,1
82,2024-01-30 22:02:00,1.1,1.8,43.0,27.0,1
82,2024-01-30 22:03:00,1.1,1.5,56.0,71.0,1
82,2024-01-30 22:04:00,0.9,1.2,80.0,77.0,1
82,2024-01-30 22:05:00,0.6,0.9,81.0,82.0,1
82,2024-01-30 22:06:00,0.2,0.4,58.0,59.0,1
82,2024-01-30 22:07:00,0.5,0.8,26.0,25.0,1
82,2024-01-30 22:08:00,0.8,1.3,42.0,43.0,1
82,2024-01-30 22:09:00,1.2,1.4,39.0,35.0,1
82,2024-01-30 22:10:00,1.3,2.7,38.0,41.0,1
82,2024-01-30 22:11:00,2.5,2.9,45.0,45.0,1
82,2024-01-30 22:12:00,1.8,2.5,48.0,35.0,1
82,2024-01-30 22:13:00,1.2,2.2,59.0,51.0,1
82,2024-01-30 22:14:00,1.9,2.5,54.0,66.0,1
82,2024-01-30 22:15:00,1.3,1.7,60.0,59.0,1
82,2024-01-30 22:16:00,1.1,1.4,78.0,74.0,1
82,2024-01-30 22:17:00,1.4,2.0,71.0,79.0,1
82,2024-01-30 22:18:00,1.6,2.0,77.0,68.0,1
82,2024-01-30 22:19:00,1.7,2.5,88.0,78.0,1
82,2024-01-30 22:20:00,1.3,1.9,100.0,82.0,1
82,2024-01-30 22:21:00,1.6,2.3,80.0,85.0,1
82,2024-01-30 22:22:00,1.0,1.7,79.0,72.0,1
82,2024-01-30 22:23:00,1.2,1.8,93.0,74.0,1
82,2024-01-30 22:24:00,1.2,1.9,115.0,97.0,1
82,2024-01-30 22:25:00,1.0,1.6,111.0,84.0,1
82,2024-01-30 22:26:00,0.8,1.1,97.0,96.0,1
82,2024-01-30 22:27:00,0.9,1.6,84.0,90.0,1
82,2024-01-30 22:28:00,1.4,1.6,81.0,87.0,1
82,2024-01-30 22:29:00,1.1,1.7,93.0,76.0,1
82,2024-01-30 22:30:00,1.0,1.3,125.0,123.0,1
82,2024-01-30 22:31:00,1.6,2.7,109.0,97.0,1
82,2024-01-30 22:32:00,1.6,2.1,115.0,122.0,1
82,2024-01-30 22:33:00,1.4,2.0,106.0,92.0,1
82,2024-01-30 22:34:00,1.6,2.3,103.0,85.0,1
82,2024-01-30 22:35:00,2.0,2.5,83.0,87.0,1
82,2024-01-30 22:36:00,0.8,1.6,94.0,79.0,1
82,2024-01-30 22:37:00,0.9,1.3,105.0,114.0,1
82,2024-01-30 22:38:00,1.1,1.5,130.0,120.0,1
82,2024-01-30 22:39:00,1.1,1.4,142.0,166.0,1
82,2024-01-30 22:40:00,0.9,1.2,112.0,118.0,1
82,2024-01-30 22:41:00,0.8,1.3,96.0,104.0,1
82,2024-01-30 22:42:00,1.1,1.3,102.0,103.0,1
82,2024-01-30 22:43:00,1.3,1.6,103.0,111.0,1
82,2024-01-30 22:44:00,1.2,1.5,104.0,109.0,1
82,2024-01-30 22:45:00,0.9,1.3,87.0,89.0,1
82,2024-01-30 22:46:00,1.2,1.8,66.0,62.0,1
82,2024-01-30 22:47:00,1.2,1.6,68.0,66.0,1
82,2024-01-30 22:48:00,1.0,1.2,51.0,39.0,1
82,2024-01-30 22:49:00,0.7,1.1,36.0,43.0,1
82,2024-01-30 22:50:00,0.9,1.1,20.0,46.0,1
82,2024-01-30 22:51:00,0.9,1.2,22.0,40.0,1
82,2024-01-30 22:52:00,0.5,1.0,10.0,26.0,1
82,2024-01-30 22:53:00,0.7,1.1,10.0,3.0,1
82,2024-01-30 22:54:00,0.4,0.8,2.0,354.0,1
82,2024-01-30 22:55:00,0.5,1.1,27.0,57.0,1
82,2024-01-30 22:56:00,0.5,1.0,42.0,45.0,1
82,2024-01-30 22:57:00,0.9,1.4,57.0,59.0,1
82,2024-01-30 22:58:00,0.7,1.1,71.0,53.0,1
82,2024-01-30 22:59:00,1.1,1.5,92.0,86.0,1
82,2024-01-30 23:00:00,1.1,1.4,112.0,97.0,1
82,2024-01-30 23:01:00,1.6,2.0,125.0,130.0,1
82,2024-01-30 23:02:00,1.6,1.9,132.0,133.0,1
82,2024-01-30 23:03:00,1.1,1.5,123.0,135.0,1
82,2024-01-30 23:04:00,1.3,2.0,118.0,93.0,1
82,2024-01-30 23:05:00,1.6,2.0,116.0,111.0,1
82,2024-01-30 23:06:00,0.8,1.5,107.0,130.0,1
82,2024-01-30 23:07:00,1.4,2.2,118.0,117.0,1
82,2024-01-30 23:08:00,1.6,2.5,104.0,119.0,1
82,2024-01-30 23:09:00,1.3,2.1,98.0,108.0,1
82,2024-01-30 23:10:00,1.0,1.5,98.0,99.0,1
82,2024-01-30 23:11:00,0.7,1.0,97.0,87.0,1
82,2024-01-30 23:12:00,0.9,1.8,91.0,84.0,1
82,2024-01-30 23:13:00,0.9,1.3,84.0,90.0,1
82,2024-01-30 23:14:00,1.0,2.1,83.0,73.0,1
82,2024-01-30 23:15:00,1.0,1.4,97.0,92.0,1
82,2024-01-30 23:16:00,1.3,1.8,62.0,52.0,1
82,2024-01-30 23:17:00,1.2,1.8,79.0,108.0,1
82,2024-01-30 23:18:00,1.7,2.1,83.0,80.0,1
82,2024-01-30 23:19:00,1.5,1.9,92.0,86.0,1
82,2024-01-30 23:20:00,1.3,1.8,74.0,72.0,1
82,2024-01-30 23:21:00,0.8,1.7,75.0,63.0,1
82,2024-01-30 23:22:00,1.6,2.6,55.0,53.0,1
82,2024-01-30 23:23:00,1.0,1.5,73.0,43.0,1
82,2024-01-30 23:24:00,1.4,2.2,81.0,78.0,1
82,2024-01-30 23:25:00,1.4,2.2,131.0,108.0,1
82,2024-01-30 23:26:00,1.3,2.1,115.0,127.0,1
82,2024-01-30 23:27:00,0.4,0.9,101.0,151.0,1
82,2024-01-30 23:28:00,0.2,0.9,114.0,214.0,1
82,2024-01-30 23:29:00,0.7,1.3,193.0,200.0,1
82,2024-01-30 23:30:00,0.4,0.7,181.0,201.0,1
82,2024-01-30 23:31:00,0.4,0.7,177.0,200.0,1
82,2024-01-30 23:32:00,0.3,0.6,205.0,201.0,1
82,2024-01-30 23:33:00,0.1,0.7,142.0,131.0,1
82,2024-01-30 23:34:00,0.5,0.7,119.0,127.0,1
82,2024-01-30 23:35:00,0.4,0.5,140.0,121.0,1
82,2024-01-30 23:36:00,0.5,0.7,154.0,141.0,1
82,2024-01-30 23:37:00,0.4,0.6,168.0,175.0,1
82,2024-01-30 23:38:00,0.0,0.3,202.0,169.0,1
82,2024-01-30 23:39:00,0.3,0.4,342.0,322.0,1
82,2024-01-30 23:40:00,0.4,0.9,1.0,18.0,1
82,2024-01-30 23:41:00,0.8,1.1,14.0,18.0,1
82,2024-01-30 23:42:00,0.7,1.1,27.0,23.0,1
82,2024-01-30 23:43:00,1.4,1.8,48.0,59.0,1
82,2024-01-30 23:44:00,1.5,1.8,58.0,43.0,1
82,2024-01-30 23:45:00,1.2,1.6,76.0,66.0,1
82,2024-01-30 23:46:00,1.1,1.4,88.0,80.0,1
82,2024-01-30 23:47:00,0.9,1.2,86.0,87.0,1
82,2024-01-30 23:48:00,0.4,0.9,93.0,109.0,1
82,2024-01-30 23:49:00,0.7,1.2,105.0,93.0,1
82,2024-01-30 23:50:00,0.7,1.0,137.0,129.0,1
82,2024-01-30 23:51:00,0.6,0.9,169.0,176.0,1
82,2024-01-30 23:52:00,0.5,0.6,179.0,176.0,1
82,2024-01-30 23:53:00,0.2,0.4,198.0,177.0,1
82,2024-01-30 23:54:00,0.2,0.4,222.0,220.0,1
82,2024-01-30 23:55:00,0.0,0.3,185.0,196.0,1
82,2024-01-30 23:56:00,0.2,0.3,79.0,82.0,1
82,2024-01-30 23:57:00,0.1,0.2,335.0,40.0,1
82,2024-01-30 23:58:00,0.2,0.3,78.0,75.0,1
82,2024-01-30 23:59:00,0.3,0.4,125.0,124.0,1
82,2024-01-31 00:00:00,0.2,0.4,118.0,134.0,1
82,2024-01-31 00:01:00,0.2,0.4,103.0,94.0,1
82,2024-01-31 00:02:00,0.2,0.4,91.0,130.0,1
82,2024-01-31 00:03:00,0.4,0.6,45.0,47.0,1
82,2024-01-31 00:04:00,0.5,0.7,358.0,0.0,1
82,2024-01-31 00:05:00,0.9,1.4,3.0,9.0,1
82,2024-01-31 00:06:00,1.2,1.7,5.0,14.0,1
82,2024-01-31 00:07:00,1.0,1.5,3.0,4.0,1
82,2024-01-31 00:08:00,0.5,1.3,357.0,4.0,1
82,2024-01-31 00:09:00,0.7,1.0,23.0,42.0,1
82,2024-01-31 00:10:00,1.0,1.5,40.0,40.0,1
82,2024-01-31 00:11:00,0.9,1.1,61.0,48.0,1
82,2024-01-31 00:12:00,1.2,1.5,55.0,49.0,1
82,2024-01-31 00:13:00,0.9,1.4,70.0,51.0,1
82,2024-01-31 00:14:00,0.9,1.1,77.0,78.0,1
82,2024-01-31 00:15:00,0.7,1.0,100.0,111.0,1
82,2024-01-31 00:16:00,0.9,1.4,70.0,58.0,1
82,2024-01-31 00:17:00,1.3,1.8,63.0,70.0,1
82,2024-01-31 00:18:00,1.5,1.8,64.0,62.0,1
82,2024-01-31 00:19:00,1.6,2.2,52.0,47.0,1
82,2024-01-31 00:20:00,1.9,2.5,53.0,55.0,1
82,2024-01-31 00:21:00,1.9,2.3,51.0,49.0,1
82,2024-01-31 00:22:00,1.5,2.2,40.0,45.0,1
82,2024-01-31 00:23:00,1.6,2.1,62.0,57.0,1
82,2024-01-31 00:24:00,1.7,2.0,64.0,75.0,1
82,2024-01-31 00:25:00,1.9,2.2,62.0,65.0,1
82,2024-01-31 00:26:00,2.1,2.5,60.0,58.0,1
82,2024-01-31 00:27:00,1.9,2.4,70.0,80.0,1
82,2024-01-31 00:28:00,1.7,2.2,69.0,62.0,1
82,2024-01-31 00:29:00,1.2,1.8,70.0,49.0,1
82,2024-01-31 00:30:00,1.5,1.8,71.0,51.0,1
82,2024-01-31 00:31:00,1.5,2.0,62.0,54.0,1
82,2024-01-31 00:32:00,1.8,2.3,58.0,71.0,1
82,2024-01-31 00:33:00,1.5,1.9,68.0,48.0,1
82,2024-01-31 00:34:00,1.3,1.8,59.0,41.0,1
82,2024-01-31 00:35:00,1.0,1.4,60.0,21.0,1
82,2024-01-31 00:36:00,1.2,1.7,62.0,48.0,1
82,2024-01-31 00:37:00,0.9,1.8,50.0,49.0,1
82,2024-01-31 00:38:00,0.4,0.8,347.0,310.0,1
82,2024-01-31 00:39:00,0.7,1.4,334.0,336.0,1
82,2024-01-31 00:40:00,0.0,0.8,39.0,350.0,1
82,2024-01-31 00:41:00,0.3,0.7,52.0,36.0,1
82,2024-01-31 00:42:00,0.3,1.1,93.0,96.0,1
82,2024-01-31 00:43:00,0.1,1.0,21.0,262.0,1
82,2024-01-31 00:44:00,0.1,0.8,46.0,21.0,1
82,2024-01-31 00:45:00,0.6,1.5,304.0,298.0,1
